time_stamp,pm2.5_alt,station,pm2.5_atm,pm2.5_cf_1
2023-07-08 10:00:00+00:00,8.4,127469,17.750999999999998,17.750999999999998
2023-07-08 11:00:00+00:00,8.7,127469,18.198,18.198
2023-07-08 12:00:00+00:00,8.9,127469,18.6865,18.6865
2023-07-08 13:00:00+00:00,8.8,127469,18.225,18.225
2023-07-08 14:00:00+00:00,8.3,127469,17.0785,17.0785
2023-07-08 15:00:00+00:00,7.8,127469,15.801,15.801
2023-07-08 16:00:00+00:00,8.1,127469,16.3905,16.3905
2023-07-08 17:00:00+00:00,8.2,127469,13.427,14.1445
2023-07-08 18:00:00+00:00,7.1,127469,10.9595,11.4395
2023-07-08 19:00:00+00:00,9.4,127469,16.383,17.485500000000002
2023-07-08 20:00:00+00:00,11.8,127469,21.1195,22.452
2023-07-08 21:00:00+00:00,9.2,127469,18.640500000000003,18.700000000000003
2023-07-08 22:00:00+00:00,12.4,127469,21.9795,23.679
2023-07-08 23:00:00+00:00,11.6,127469,20.977,22.331
2023-07-09 00:00:00+00:00,8.7,127469,17.732,17.732
2023-07-09 01:00:00+00:00,8.6,127469,17.964,17.964
2023-07-09 02:00:00+00:00,9.0,127469,18.4305,18.4305
2023-07-09 03:00:00+00:00,10.3,127469,20.374,20.374
2023-07-09 04:00:00+00:00,10.9,127469,21.0385,21.0385
2023-07-09 05:00:00+00:00,11.1,127469,21.247,21.247
2023-07-09 06:00:00+00:00,11.9,127469,22.0775,22.0775
2023-07-09 07:00:00+00:00,11.6,127469,21.754,21.754
2023-07-09 08:00:00+00:00,10.9,127469,20.9935,20.9935
2023-07-09 09:00:00+00:00,10.8,127469,20.8705,20.8705
2023-07-09 10:00:00+00:00,11.0,127469,21.1015,21.1015
2023-07-09 11:00:00+00:00,12.0,127469,22.009,22.009
2023-07-09 12:00:00+00:00,13.2,127469,23.4495,23.4495
2023-07-09 13:00:00+00:00,13.7,127469,23.3475,23.3475
2023-07-09 14:00:00+00:00,15.5,127469,25.7275,25.733
2023-07-09 15:00:00+00:00,15.2,127469,25.096,25.0985
2023-07-09 16:00:00+00:00,15.0,127469,24.701,24.7035
2023-07-09 17:00:00+00:00,14.0,127469,23.5025,23.5025
2023-07-09 18:00:00+00:00,11.9,127469,21.823,21.823
2023-07-09 19:00:00+00:00,10.5,127469,20.265,20.265
2023-07-09 20:00:00+00:00,8.0,127469,15.625,15.625
2023-07-09 21:00:00+00:00,4.9,127469,7.215,7.215
2023-07-09 22:00:00+00:00,4.2,127469,6.214,6.214
2023-07-09 23:00:00+00:00,1.9,127469,2.5540000000000003,2.5540000000000003
2023-07-10 00:00:00+00:00,3.5,127469,5.0185,5.0185
2023-07-10 01:00:00+00:00,2.2,127469,3.1865,3.1865
2023-07-10 02:00:00+00:00,1.8,127469,2.358,2.358
2023-07-10 03:00:00+00:00,2.4,127469,3.311,3.3120000000000003
2023-07-10 04:00:00+00:00,2.6,127469,3.8845,3.8845
2023-07-10 05:00:00+00:00,3.0,127469,4.4475,4.4475
2023-07-10 06:00:00+00:00,3.5,127469,5.2615,5.2615
2023-07-10 07:00:00+00:00,3.2,127469,4.9365,4.9365
2023-07-10 08:00:00+00:00,3.6,127469,5.3535,5.3535
2023-07-10 09:00:00+00:00,4.0,127469,6.1795,6.1795
2023-07-10 10:00:00+00:00,4.5,127469,6.7425,6.7425
2023-07-10 11:00:00+00:00,5.2,127469,7.9465,7.9465
2023-07-10 12:00:00+00:00,4.6,127469,6.909,6.909
2023-07-10 13:00:00+00:00,4.5,127469,6.8115000000000006,6.8115000000000006
2023-07-10 14:00:00+00:00,4.6,127469,6.7565,6.7565
2023-07-10 15:00:00+00:00,4.2,127469,6.1765,6.1765
2023-07-10 16:00:00+00:00,5.7,127469,8.898,8.898
2023-07-10 17:00:00+00:00,6.6,127469,11.361,11.361
2023-07-10 18:00:00+00:00,6.5,127469,11.2605,11.2605
2023-07-10 19:00:00+00:00,5.8,127469,9.5845,9.5845
2023-07-10 20:00:00+00:00,4.8,127469,7.241999999999999,7.241999999999999
2023-07-10 21:00:00+00:00,5.0,127469,8.2445,8.2445
2023-07-10 22:00:00+00:00,6.2,127469,12.494,12.494
2023-07-10 23:00:00+00:00,3.9,127469,7.105,7.105
2023-07-11 00:00:00+00:00,6.8,127469,13.729,13.729
2023-07-11 01:00:00+00:00,3.4,127469,5.556,5.556
2023-07-11 02:00:00+00:00,3.8,127469,6.831,6.831
2023-07-11 03:00:00+00:00,3.8,127469,6.0465,6.0465
2023-07-11 04:00:00+00:00,3.0,127469,5.0525,5.0525
2023-07-11 05:00:00+00:00,3.4,127469,5.2490000000000006,5.2490000000000006
2023-07-11 06:00:00+00:00,2.9,127469,4.38,4.38
2023-07-11 07:00:00+00:00,2.5,127469,4.0145,4.0145
2023-07-11 08:00:00+00:00,2.5,127469,3.787,3.787
2023-07-11 09:00:00+00:00,2.9,127469,4.8615,4.8615
2023-07-11 10:00:00+00:00,3.1,127469,5.3525,5.3525
2023-07-11 11:00:00+00:00,3.1,127469,5.302,5.302
2023-07-11 12:00:00+00:00,2.8,127469,4.8045,4.8045
2023-07-11 13:00:00+00:00,2.9,127469,5.3455,5.3455
2023-07-11 14:00:00+00:00,2.9,127469,5.214,5.214
2023-07-11 15:00:00+00:00,2.5,127469,4.2465,4.2465
2023-07-11 16:00:00+00:00,1.9,127469,2.877,2.877
2023-07-11 17:00:00+00:00,1.4,127469,1.3915,1.3915
2023-07-11 18:00:00+00:00,1.0,127469,0.616,0.616
2023-07-11 19:00:00+00:00,1.2,127469,0.9505,0.9505
2023-07-11 20:00:00+00:00,1.8,127469,1.6075,1.901
2023-07-11 21:00:00+00:00,0.9,127469,0.2515,0.2515
2023-07-11 22:00:00+00:00,2.1,127469,3.114,3.114
2023-07-11 23:00:00+00:00,1.7,127469,2.1895,2.1895
2023-07-12 00:00:00+00:00,1.5,127469,2.049,2.049
2023-07-12 01:00:00+00:00,1.3,127469,1.151,1.151
2023-07-12 02:00:00+00:00,1.5,127469,1.5335,1.5335
2023-07-12 03:00:00+00:00,1.4,127469,1.392,1.392
2023-07-12 04:00:00+00:00,5.0,127469,9.537,9.537
2023-07-12 05:00:00+00:00,10.0,127469,20.465,20.465
2023-07-12 06:00:00+00:00,10.7,127469,21.243,21.243
2023-07-12 07:00:00+00:00,11.5,127469,22.523,22.523
2023-07-12 08:00:00+00:00,11.6,127469,22.551,22.551
2023-07-12 09:00:00+00:00,11.6,127469,22.371,22.371
2023-07-12 10:00:00+00:00,10.9,127469,21.753,21.753
2023-07-12 11:00:00+00:00,10.8,127469,21.573,21.573
2023-07-12 12:00:00+00:00,10.6,127469,21.278,21.278
2023-07-12 13:00:00+00:00,11.2,127469,21.8745,21.8745
2023-07-12 14:00:00+00:00,10.5,127469,20.9675,20.9675
2023-07-12 15:00:00+00:00,11.4,127469,22.113,22.113
2023-07-12 16:00:00+00:00,10.1,127469,20.291,20.291
2023-07-12 17:00:00+00:00,9.8,127469,19.828000000000003,19.828000000000003
2023-07-12 18:00:00+00:00,10.2,127469,20.5575,20.5575
2023-07-12 19:00:00+00:00,11.5,127469,22.377,22.5215
2023-07-12 20:00:00+00:00,13.7,127469,24.8985,24.962
2023-07-12 21:00:00+00:00,16.3,127469,28.147,28.5765
2023-07-12 22:00:00+00:00,19.3,127469,31.721,33.596999999999994
2023-07-12 23:00:00+00:00,19.7,127469,31.9885,34.0525
2023-07-13 00:00:00+00:00,20.3,127469,32.561,35.1395
2023-07-13 01:00:00+00:00,24.1,127469,36.592,42.1545
2023-07-13 02:00:00+00:00,15.5,127469,26.703,27.381
2023-07-13 03:00:00+00:00,14.0,127469,24.826,24.8385
2023-07-13 04:00:00+00:00,17.1,127469,28.6825,29.3495
2023-07-13 05:00:00+00:00,19.7,127469,31.541,33.476
2023-07-13 06:00:00+00:00,18.1,127469,29.862,30.74
2023-07-13 07:00:00+00:00,24.5,127469,36.1815,41.301
2023-07-13 08:00:00+00:00,44.9,127469,55.3765,78.1955
2023-07-13 09:00:00+00:00,99.0,127469,119.199,179.7225
2023-07-13 10:00:00+00:00,106.1,127469,128.55,193.6755
2023-07-13 11:00:00+00:00,104.8,127469,126.1065,190.025
2023-07-13 12:00:00+00:00,107.6,127469,130.1965,196.063
2023-07-13 13:00:00+00:00,112.1,127469,135.7465,204.459
2023-07-13 14:00:00+00:00,110.5,127469,132.91000000000005,200.318
2023-07-13 15:00:00+00:00,108.8,127469,130.1975,196.185
2023-07-13 16:00:00+00:00,114.2,127469,137.3725,206.9735
2023-07-13 17:00:00+00:00,112.8,127469,134.7745,203.113
2023-07-13 18:00:00+00:00,113.8,127469,135.864,204.6995
2023-07-13 19:00:00+00:00,114.0,127469,135.1395,203.656
2023-07-13 20:00:00+00:00,116.8,127469,138.81900000000002,209.087
2023-07-13 21:00:00+00:00,119.9,127469,142.442,214.531
2023-07-13 22:00:00+00:00,90.2,127469,104.556,157.699
2023-07-13 23:00:00+00:00,66.1,127469,75.256,113.7345
2023-07-14 00:00:00+00:00,60.3,127469,68.45249999999999,103.521
2023-07-14 01:00:00+00:00,68.4,127469,78.6465,118.844
2023-07-14 02:00:00+00:00,75.1,127469,86.939,131.2775
2023-07-14 03:00:00+00:00,73.9,127469,85.711,129.4775
2023-07-14 04:00:00+00:00,75.6,127469,88.2195,133.22
2023-07-14 05:00:00+00:00,77.8,127469,91.13,137.603
2023-07-14 06:00:00+00:00,79.5,127469,93.498,141.1225
2023-07-14 07:00:00+00:00,78.9,127469,92.962,140.3845
2023-07-14 08:00:00+00:00,76.9,127469,90.788,137.1045
2023-07-14 09:00:00+00:00,74.1,127469,87.063,131.482
2023-07-14 10:00:00+00:00,73.1,127469,86.03999999999999,130.0095
2023-07-14 11:00:00+00:00,75.8,127469,89.3775,134.9805
2023-07-14 12:00:00+00:00,76.2,127469,90.0135,135.77
2023-07-14 13:00:00+00:00,78.1,127469,92.1605,139.18900000000002
2023-07-14 14:00:00+00:00,77.9,127469,91.426,138.0785
2023-07-14 15:00:00+00:00,77.1,127469,89.9305,135.8145
2023-07-14 16:00:00+00:00,75.9,127469,88.1245,133.12150000000003
2023-07-14 17:00:00+00:00,75.5,127469,86.6225,130.88299999999998
2023-07-14 18:00:00+00:00,78.2,127469,90.0285,135.9335
2023-07-14 19:00:00+00:00,78.5,127469,90.3335,136.397
2023-07-14 20:00:00+00:00,77.1,127469,88.798,134.0085
2023-07-14 21:00:00+00:00,79.0,127469,90.8865,137.1685
2023-07-14 22:00:00+00:00,76.0,127469,87.11500000000001,131.487
2023-07-14 23:00:00+00:00,82.3,127469,94.802,143.0135
2023-07-15 00:00:00+00:00,80.1,127469,92.2245,139.21699999999998
2023-07-15 01:00:00+00:00,78.0,127469,89.83500000000001,135.654
2023-07-15 02:00:00+00:00,73.7,127469,84.8835,128.25650000000002
2023-07-15 03:00:00+00:00,75.4,127469,87.32249999999999,131.945
2023-07-15 04:00:00+00:00,85.3,127469,100.3355,151.4385
2023-07-15 05:00:00+00:00,92.2,127469,109.012,164.4895
2023-07-15 06:00:00+00:00,95.4,127469,113.1545,170.71
2023-07-15 07:00:00+00:00,94.5,127469,112.5175,169.6995
2023-07-15 08:00:00+00:00,94.4,127469,112.5665,169.80700000000002
2023-07-15 09:00:00+00:00,93.7,127469,112.008,168.976
2023-07-15 10:00:00+00:00,92.8,127469,110.9925,167.4355
2023-07-15 11:00:00+00:00,93.2,127469,111.709,168.52300000000002
2023-07-15 12:00:00+00:00,94.1,127469,112.834,170.149
2023-07-15 13:00:00+00:00,93.9,127469,111.8675,168.6715
2023-07-15 14:00:00+00:00,93.4,127469,110.777,167.127
2023-07-15 15:00:00+00:00,92.1,127469,108.7655,164.053
2023-07-15 16:00:00+00:00,90.8,127469,105.4295,159.1
2023-07-15 17:00:00+00:00,92.0,127469,105.4685,159.1145
2023-07-15 18:00:00+00:00,92.4,127469,107.2325,161.6825
2023-07-15 19:00:00+00:00,93.1,127469,107.86,162.666
2023-07-15 20:00:00+00:00,89.9,127469,104.5575,157.688
2023-07-15 21:00:00+00:00,92.0,127469,106.074,159.9845
2023-07-15 22:00:00+00:00,92.1,127469,106.8205,161.0775
2023-07-15 23:00:00+00:00,86.5,127469,99.3305,149.8775
2023-07-16 00:00:00+00:00,86.8,127469,100.255,151.2475
2023-07-16 01:00:00+00:00,90.6,127469,104.625,157.80450000000002
2023-07-16 02:00:00+00:00,89.1,127469,103.0105,155.387
2023-07-16 03:00:00+00:00,86.8,127469,101.025,152.4195
2023-07-16 04:00:00+00:00,80.4,127469,94.3375,142.3955
2023-07-16 05:00:00+00:00,72.2,127469,84.88550000000001,128.2455
2023-07-16 06:00:00+00:00,65.8,127469,76.85900000000001,116.239
2023-07-16 07:00:00+00:00,57.7,127469,67.404,102.031
2023-07-16 08:00:00+00:00,50.8,127469,58.7765,89.124
2023-07-16 09:00:00+00:00,48.2,127469,56.0285,84.92150000000001
2023-07-16 10:00:00+00:00,47.5,127469,55.1155,83.5145
2023-07-16 11:00:00+00:00,45.7,127469,53.3175,80.1435
2023-07-16 12:00:00+00:00,41.8,127469,50.16,72.92500000000001
2023-07-16 13:00:00+00:00,41.1,127469,49.51,71.2865
2023-07-16 14:00:00+00:00,43.9,127469,51.027,75.61600000000001
2023-07-16 15:00:00+00:00,42.7,127469,49.594,71.57900000000001
2023-07-16 16:00:00+00:00,38.7,127469,46.753,63.8935
2023-07-16 17:00:00+00:00,37.2,127469,45.793,61.6765
2023-07-16 18:00:00+00:00,35.6,127469,44.75,58.9795
2023-07-16 19:00:00+00:00,32.1,127469,42.269,53.0945
2023-07-16 20:00:00+00:00,29.3,127469,39.9225,48.2755
2023-07-16 21:00:00+00:00,17.5,127469,28.018500000000003,28.932
2023-07-16 22:00:00+00:00,8.7,127469,15.712,15.715
2023-07-16 23:00:00+00:00,6.0,127469,9.7465,9.7465
2023-07-17 00:00:00+00:00,3.4,127469,4.964,4.964
2023-07-17 01:00:00+00:00,1.3,127469,1.3250000000000002,1.3250000000000002
2023-07-17 02:00:00+00:00,0.9,127469,0.5775,0.5775
2023-07-17 03:00:00+00:00,2.0,127469,2.7445,2.7455
2023-07-17 04:00:00+00:00,1.6,127469,2.041,2.041
2023-07-17 05:00:00+00:00,1.3,127469,1.1105,1.1105
2023-07-17 06:00:00+00:00,1.5,127469,1.416,1.417
2023-07-17 07:00:00+00:00,2.6,127469,4.157500000000001,4.157500000000001
2023-07-17 08:00:00+00:00,1.6,127469,2.2785,2.2785
2023-07-17 09:00:00+00:00,4.8,127469,8.711500000000001,8.711500000000001
2023-07-17 10:00:00+00:00,6.0,127469,11.6565,11.6565
2023-07-17 11:00:00+00:00,4.7,127469,7.858499999999999,7.858499999999999
2023-07-17 12:00:00+00:00,4.1,127469,6.742,6.742
2023-07-17 13:00:00+00:00,4.0,127469,6.5595,6.5595
2023-07-17 14:00:00+00:00,3.7,127469,5.925,5.925
2023-07-17 15:00:00+00:00,6.9,127469,15.1595,15.1595
2023-07-17 16:00:00+00:00,7.7,127469,17.945500000000003,17.945500000000003
2023-07-17 17:00:00+00:00,6.2,127469,13.8575,13.8575
2023-07-17 18:00:00+00:00,3.8,127469,6.9385,6.9385
2023-07-17 19:00:00+00:00,0.8,127469,0.2125,0.2125
2023-07-17 20:00:00+00:00,0.7,127469,0.037,0.037
2023-07-17 21:00:00+00:00,0.8,127469,0.1089999999999999,0.1089999999999999
2023-07-17 22:00:00+00:00,1.3,127469,1.34,1.34
2023-07-17 23:00:00+00:00,1.9,127469,2.8685,2.8685
2023-07-18 00:00:00+00:00,1.3,127469,1.1145,1.115
2023-07-18 01:00:00+00:00,1.1,127469,0.5615,0.5615
2023-07-18 02:00:00+00:00,1.1,127469,0.7265,0.7255
2023-07-18 03:00:00+00:00,1.3,127469,1.167,1.167
2023-07-18 04:00:00+00:00,1.4,127469,1.457,1.457
2023-07-18 05:00:00+00:00,1.4,127469,1.513,1.513
2023-07-18 06:00:00+00:00,1.2,127469,0.8685,0.8685
2023-07-18 07:00:00+00:00,1.0,127469,0.5495,0.5495
2023-07-18 08:00:00+00:00,0.9,127469,0.304,0.304
2023-07-18 09:00:00+00:00,0.9,127469,0.5349999999999999,0.5355
2023-07-18 10:00:00+00:00,1.0,127469,0.6215,0.6215
2023-07-18 11:00:00+00:00,1.0,127469,0.6299999999999999,0.6299999999999999
2023-07-18 12:00:00+00:00,1.1,127469,0.7285,0.7285
2023-07-18 13:00:00+00:00,1.3,127469,1.2215,1.2215
2023-07-18 14:00:00+00:00,2.1,127469,2.6695,2.7725
2023-07-18 15:00:00+00:00,1.3,127469,1.1955,1.1955
2023-07-18 16:00:00+00:00,2.1,127469,3.0875,3.0875
2023-07-18 17:00:00+00:00,4.2,127469,6.642,6.642
2023-07-18 18:00:00+00:00,7.8,127469,15.5315,15.5315
2023-07-18 19:00:00+00:00,16.3,127469,27.99,28.661
2023-07-18 20:00:00+00:00,26.3,127469,38.189,45.299
2023-07-18 21:00:00+00:00,31.9,127469,43.144,54.913
2023-07-18 22:00:00+00:00,28.2,127469,40.1115,48.774
2023-07-18 23:00:00+00:00,18.9,127469,31.0635,32.747
2023-07-19 00:00:00+00:00,11.9,127469,23.057,23.0695
2023-07-19 01:00:00+00:00,9.3,127469,19.954,19.954
2023-07-19 02:00:00+00:00,8.9,127469,19.127,19.127
2023-07-19 03:00:00+00:00,8.6,127469,18.7725,18.7725
2023-07-19 04:00:00+00:00,8.5,127469,18.3085,18.3085
2023-07-19 05:00:00+00:00,8.3,127469,18.077,18.077
2023-07-19 06:00:00+00:00,8.4,127469,18.17,18.17
2023-07-19 07:00:00+00:00,8.1,127469,17.607,17.607
2023-07-19 08:00:00+00:00,8.3,127469,17.8615,17.8615
2023-07-19 09:00:00+00:00,9.0,127469,19.403,19.403
2023-07-19 10:00:00+00:00,9.3,127469,19.6515,19.6515
2023-07-19 11:00:00+00:00,9.7,127469,20.4525,20.4525
2023-07-19 12:00:00+00:00,11.2,127469,22.513,22.513
2023-07-19 13:00:00+00:00,12.5,127469,24.1845,24.208
2023-07-19 14:00:00+00:00,14.0,127469,25.6905,25.71
2023-07-19 15:00:00+00:00,15.2,127469,27.1225,27.246
2023-07-19 16:00:00+00:00,13.2,127469,24.8875,24.888
2023-07-19 17:00:00+00:00,12.4,127469,24.0895,24.0895
2023-07-19 18:00:00+00:00,13.7,127469,25.541,25.542
2023-07-19 19:00:00+00:00,11.4,127469,23.093,23.096
2023-07-19 20:00:00+00:00,9.9,127469,20.695,20.695
2023-07-19 21:00:00+00:00,9.8,127469,20.9205,20.9205
2023-07-19 22:00:00+00:00,9.2,127469,19.985,19.985
2023-07-19 23:00:00+00:00,8.0,127469,17.583,17.583
2023-07-20 00:00:00+00:00,6.7,127469,13.858,13.858
2023-07-20 01:00:00+00:00,6.4,127469,12.2505,12.2505
2023-07-20 02:00:00+00:00,7.2,127469,15.3285,15.3285
2023-07-20 03:00:00+00:00,7.5,127469,16.0265,16.0265
2023-07-20 04:00:00+00:00,7.0,127469,14.504,14.504
2023-07-20 05:00:00+00:00,6.7,127469,13.0695,13.0695
2023-07-20 06:00:00+00:00,6.7,127469,13.2365,13.2365
2023-07-20 07:00:00+00:00,6.7,127469,13.3235,13.3235
2023-07-20 08:00:00+00:00,6.9,127469,14.008500000000002,14.008500000000002
2023-07-20 09:00:00+00:00,6.8,127469,13.917,13.917
2023-07-20 10:00:00+00:00,6.9,127469,13.791,13.791
2023-07-20 11:00:00+00:00,7.3,127469,15.2185,15.2185
2023-07-20 12:00:00+00:00,7.4,127469,15.851,15.851
2023-07-20 13:00:00+00:00,8.0,127469,17.116,17.116
2023-07-20 14:00:00+00:00,10.0,127469,19.914,21.075
2023-07-20 15:00:00+00:00,10.0,127469,20.059,20.1255
2023-07-20 16:00:00+00:00,9.8,127469,20.2495,20.25
2023-07-20 17:00:00+00:00,8.7,127469,18.7305,18.7305
2023-07-20 18:00:00+00:00,8.7,127469,18.8255,18.8255
2023-07-20 19:00:00+00:00,6.9,127469,13.790500000000002,13.790500000000002
2023-07-20 20:00:00+00:00,5.5,127469,9.2995,9.2995
2023-07-20 21:00:00+00:00,5.5,127469,9.205,9.205
2023-07-20 22:00:00+00:00,4.8,127469,7.7135,7.7135
2023-07-20 23:00:00+00:00,4.2,127469,6.5445,6.5445
2023-07-21 00:00:00+00:00,4.1,127469,6.351,6.351
2023-07-21 01:00:00+00:00,4.4,127469,6.6850000000000005,6.6850000000000005
2023-07-21 02:00:00+00:00,4.9,127469,7.829499999999999,7.829499999999999
2023-07-21 03:00:00+00:00,5.7,127469,9.4885,9.4885
2023-07-21 04:00:00+00:00,5.8,127469,9.788,9.788
2023-07-21 05:00:00+00:00,5.9,127469,10.061,10.061
2023-07-21 06:00:00+00:00,6.4,127469,11.626,11.626
2023-07-21 07:00:00+00:00,7.3,127469,14.28,14.28
2023-07-21 08:00:00+00:00,7.0,127469,13.8645,13.8645
2023-07-21 09:00:00+00:00,6.6,127469,12.6865,12.6865
2023-07-21 10:00:00+00:00,6.6,127469,12.5815,12.5815
2023-07-21 11:00:00+00:00,7.1,127469,14.207,14.207
2023-07-21 12:00:00+00:00,8.7,127469,18.153,18.153
2023-07-21 13:00:00+00:00,13.4,127469,24.047,24.047
2023-07-21 14:00:00+00:00,11.5,127469,21.9435,21.9435
2023-07-21 15:00:00+00:00,10.7,127469,21.0855,21.0855
2023-07-21 16:00:00+00:00,10.6,127469,21.1805,21.1805
2023-07-21 17:00:00+00:00,9.1,127469,19.0095,19.0095
2023-07-21 18:00:00+00:00,7.9,127469,16.6055,16.6055
2023-07-21 19:00:00+00:00,7.9,127469,16.441,16.469
2023-07-21 20:00:00+00:00,7.5,127469,15.3005,15.3005
2023-07-21 21:00:00+00:00,6.5,127469,12.1545,12.1545
2023-07-21 22:00:00+00:00,6.0,127469,11.0595,11.1765
2023-07-21 23:00:00+00:00,4.2,127469,6.4815000000000005,6.4815000000000005
2023-07-22 00:00:00+00:00,3.8,127469,5.9975,5.9975
2023-07-22 01:00:00+00:00,4.6,127469,7.577,7.6335
2023-07-22 02:00:00+00:00,5.3,127469,9.239,9.239
2023-07-22 03:00:00+00:00,3.4,127469,5.494,5.494
2023-07-22 04:00:00+00:00,2.2,127469,3.6265,3.6265
2023-07-22 05:00:00+00:00,2.8,127469,4.866,4.866
2023-07-22 06:00:00+00:00,2.9,127469,4.9,4.9
2023-07-22 07:00:00+00:00,3.3,127469,5.625,5.625
2023-07-22 08:00:00+00:00,3.8,127469,6.234999999999999,6.234999999999999
2023-07-22 09:00:00+00:00,4.3,127469,7.2,7.2
2023-07-22 10:00:00+00:00,4.1,127469,6.601,6.601
2023-07-22 11:00:00+00:00,3.4,127469,5.619999999999999,5.619999999999999
2023-07-22 12:00:00+00:00,3.1,127469,5.213,5.213
2023-07-22 13:00:00+00:00,2.9,127469,4.7010000000000005,4.7010000000000005
2023-07-22 14:00:00+00:00,2.5,127469,4.1375,4.1375
2023-07-22 15:00:00+00:00,2.4,127469,3.8885,3.8885
2023-07-22 16:00:00+00:00,2.8,127469,4.747,4.747
2023-07-22 17:00:00+00:00,3.0,127469,4.896,4.896
2023-07-22 18:00:00+00:00,2.8,127469,4.7925,4.7925
2023-07-22 19:00:00+00:00,4.8,127469,8.490499999999999,8.490499999999999
2023-07-22 20:00:00+00:00,6.2,127469,12.5055,12.5055
2023-07-22 21:00:00+00:00,4.6,127469,7.9135,7.9135
2023-07-22 22:00:00+00:00,11.7,127469,23.876,24.3095
2023-07-22 23:00:00+00:00,17.1,127469,30.208,32.378
2023-07-23 00:00:00+00:00,1.9,127469,2.349,2.349
2023-07-23 01:00:00+00:00,1.2,127469,0.836,0.836
2023-07-23 02:00:00+00:00,1.3,127469,1.0455,1.0455
2023-07-23 03:00:00+00:00,2.1,127469,3.2095,3.2095
2023-07-23 04:00:00+00:00,3.6,127469,5.922499999999999,5.922499999999999
2023-07-23 05:00:00+00:00,6.3,127469,13.874,13.874
2023-07-23 06:00:00+00:00,7.6,127469,17.8985,17.8985
2023-07-23 07:00:00+00:00,10.0,127469,22.129,22.129
2023-07-23 08:00:00+00:00,11.1,127469,23.975,23.975
2023-07-23 09:00:00+00:00,10.7,127469,23.151,23.151
2023-07-23 10:00:00+00:00,13.3,127469,26.456,26.472
2023-07-23 11:00:00+00:00,13.8,127469,27.119,27.145
2023-07-23 12:00:00+00:00,14.0,127469,27.369,27.416
2023-07-23 13:00:00+00:00,14.9,127469,28.321,28.5735
2023-07-23 14:00:00+00:00,17.6,127469,30.7165,32.1515
2023-07-23 15:00:00+00:00,17.6,127469,30.9295,32.329
2023-07-23 16:00:00+00:00,16.4,127469,30.1265,31.1645
2023-07-23 17:00:00+00:00,14.7,127469,28.606,28.8775
2023-07-23 18:00:00+00:00,9.9,127469,21.6785,21.6805
2023-07-23 19:00:00+00:00,5.9,127469,11.5605,11.5605
2023-07-23 20:00:00+00:00,6.4,127469,12.289,12.289
2023-07-23 21:00:00+00:00,5.2,127469,8.807,8.807
2023-07-23 22:00:00+00:00,8.8,127469,17.5315,17.967
2023-07-23 23:00:00+00:00,31.7,127469,43.8555,58.352
2023-07-24 00:00:00+00:00,37.6,127469,49.525,69.74000000000001
2023-07-24 01:00:00+00:00,29.9,127469,43.3515,55.606
2023-07-24 02:00:00+00:00,29.5,127469,43.053,54.8715
2023-07-24 03:00:00+00:00,30.1,127469,43.4245,55.7645
2023-07-24 04:00:00+00:00,29.3,127469,42.8825,54.36150000000001
2023-07-24 05:00:00+00:00,28.7,127469,42.4765,53.399
2023-07-24 06:00:00+00:00,28.2,127469,41.7225,51.893
2023-07-24 07:00:00+00:00,26.2,127469,39.947,48.2455
2023-07-24 08:00:00+00:00,24.8,127469,38.762,45.8755
2023-07-24 09:00:00+00:00,23.4,127469,37.246,43.096500000000006
2023-07-24 10:00:00+00:00,23.3,127469,37.343,43.0975
2023-07-24 11:00:00+00:00,23.8,127469,37.74850000000001,43.8015
2023-07-24 12:00:00+00:00,24.2,127469,38.42400000000001,44.8945
2023-07-24 13:00:00+00:00,22.5,127469,36.425,41.519000000000005
2023-07-24 14:00:00+00:00,22.6,127469,36.4125,41.607
2023-07-24 15:00:00+00:00,21.9,127469,35.8345,40.6095
2023-07-24 16:00:00+00:00,18.5,127469,32.4725,34.9965
2023-07-24 17:00:00+00:00,9.4,127469,21.1815,21.1815
2023-07-24 18:00:00+00:00,6.1,127469,12.941,12.941
2023-07-24 19:00:00+00:00,6.8,127469,14.82,14.82
2023-07-24 21:00:00+00:00,25.8,127469,37.834,48.673
2023-07-24 22:00:00+00:00,46.3,127469,57.173,85.4815
2023-07-24 23:00:00+00:00,44.2,127469,56.0405,82.39349999999999
2023-07-25 00:00:00+00:00,35.0,127469,47.4075,65.647
2023-07-25 01:00:00+00:00,24.6,127469,38.870000000000005,46.5475
2023-07-25 02:00:00+00:00,5.5,127469,10.447,10.447
2023-07-25 03:00:00+00:00,3.9,127469,6.7010000000000005,6.7010000000000005
2023-07-25 04:00:00+00:00,7.3,127469,16.1725,16.1725
2023-07-25 05:00:00+00:00,9.3,127469,21.061,21.061
2023-07-25 06:00:00+00:00,8.6,127469,19.8705,19.8705
2023-07-25 07:00:00+00:00,8.8,127469,20.3175,20.3175
2023-07-25 08:00:00+00:00,9.8,127469,21.7535,21.7535
2023-07-25 09:00:00+00:00,8.9,127469,20.385,20.385
2023-07-25 10:00:00+00:00,3.6,127469,7.598,7.598
2023-07-25 11:00:00+00:00,0.1,127469,0.0,0.0
2023-07-25 12:00:00+00:00,0.2,127469,0.0,0.0
2023-07-25 13:00:00+00:00,0.1,127469,0.0015,0.0015
2023-07-25 14:00:00+00:00,0.1,127469,0.0,0.0
2023-07-25 15:00:00+00:00,0.2,127469,0.0,0.0
