time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2021-07-29T14:00:00Z,57.534,62.666,930.131,148.6,146.7,150.4,170.42399999999998,171.814,169.034,256.74199999999996,258.83,254.654
2021-07-29T15:00:00Z,51.534,65.433,930.088,156,153,159,178.073,178.519,177.627,268.18,268.85,267.51
2021-07-29T16:00:00Z,47.133,69.467,929.898,165.1,161.9,168.3,187.8075,188.502,187.113,282.791,283.84,281.742
2021-07-29T17:00:00Z,41.933,74.133,929.474,166.3,161.8,170.8,188.26049999999998,188.244,188.277,283.505,283.461,283.549
2021-07-29T18:00:00Z,35.3,78.4,928.929,149.4,146.3,152.6,169.44150000000002,170.001,168.882,255.2505,256.096,254.405
2021-07-29T19:00:00Z,30.767,82.166,928.185,141.8,139.5,144.2,160.9665,162.244,159.689,242.579,244.48,240.678
2021-07-29T20:00:00Z,28.8,85.933,927.498,147,143.4,150.6,167.09,166.985,167.195,251.756,251.603,251.909
2021-07-29T21:00:00Z,24.267,89.033,926.916,167.2,164.2,170.3,189.7235,189.447,190,285.6785,285.293,286.064
2021-07-29T22:00:00Z,22.034,90.666,926.426,165.1,162.2,168,188.0255,187.563,188.488,283.0905,282.416,283.765
2021-07-29T23:00:00Z,20.334,92,926.119,158.6,156.5,160.7,180.5285,180.773,180.284,271.877,272.24,271.514
2021-07-30T00:00:00Z,21.4,92.133,925.928,158.9,156.7,161.2,180.9435,181.228,180.659,272.48699999999997,272.905,272.069
2021-07-30T01:00:00Z,23.6,91.2,925.841,161.4,159.7,163.2,183.6685,184.219,183.118,276.5645,277.408,275.721
2021-07-30T02:00:00Z,27.466,88,925.956,162,160.1,164,184.728,185.425,184.031,278.17949999999996,279.236,277.123
2021-07-30T03:00:00Z,33.767,81.534,926.499,163.6,161.2,166.1,187.05599999999998,186.434,187.678,281.6415,280.73,282.553
2021-07-30T04:00:00Z,40.7,76.133,927.301,163.8,160.2,167.3,187.2835,186.483,188.084,282.001,280.8,283.202
2021-07-30T05:00:00Z,42.433,73.1,928.065,163.7,160.3,167.1,187.6585,186.62,188.697,282.591,281.009,284.173
2021-07-30T06:00:00Z,45.834,70.167,928.6,162.6,159.2,165.9,186.07999999999998,185.307,186.853,280.199,279.052,281.346
2021-07-30T07:00:00Z,49.2,68.3,929.019,159.7,156.5,162.9,181.91449999999998,182.117,181.712,273.9675,274.269,273.666
2021-07-30T08:00:00Z,51.966,66.8,929.313,156.2,152.5,159.9,177.79,177.599,177.981,267.786,267.524,268.048
2021-07-30T09:00:00Z,55.9,65.034,929.611,154.6,151.4,157.9,175.67000000000002,176.246,175.094,264.595,265.464,263.726
2021-07-30T10:00:00Z,57.4,63.933,929.811,156.5,153.3,159.6,177.736,178.047,177.425,267.668,268.142,267.194
2021-07-30T11:00:00Z,58.1,62.8,930.294,156.8,154.1,159.5,177.922,179.024,176.82,267.979,269.633,266.325
2021-07-30T12:00:00Z,60.2,62,930.642,156.3,153.5,159.2,177.3945,178.545,176.244,267.217,268.944,265.49
2021-07-30T13:00:00Z,60.834,62,931.074,155.8,153.3,158.2,177.08749999999998,178.206,175.969,266.72749999999996,268.401,265.054
2021-07-30T14:00:00Z,59.4,62.3,931.476,159.6,156.3,163,181.3945,181.755,181.034,273.18899999999996,273.716,272.662
2021-07-30T15:00:00Z,54.834,64.567,931.673,162.9,159.4,166.5,184.82,185.002,184.638,278.313,278.585,278.041
2021-07-30T16:00:00Z,48.267,68.8,931.488,164.9,161.2,168.6,186.8785,187.381,186.376,281.4385,282.192,280.685
2021-07-30T17:00:00Z,44,71,931.33,168,165.2,170.8,189.715,192.56,186.87,285.575,289.84,281.31
2021-07-31T00:00:00Z,24.467,92.333,927.531,149.3,149.1,149.4,169.683,172.187,167.179,255.65500000000003,259.403,251.907
2021-07-31T01:00:00Z,21.1,97.334,927.371,139.8,141.3,138.2,157.80450000000002,159.787,155.822,237.8295,240.792,234.867
2021-07-31T02:00:00Z,26.633,92.433,927.581,138.2,138.8,137.6,157.363,159.659,155.067,237.1575,240.623,233.692
2021-07-31T03:00:00Z,35.5,83.433,928.252,142,141.5,142.4,161.559,163.853,159.265,243.4335,246.872,239.995
2021-07-31T04:00:00Z,41.133,78,928.968,129,128,129.9,147.2025,149.244,145.161,221.93200000000002,224.977,218.887
2021-07-31T05:00:00Z,41.367,74.433,929.621,112.3,111.2,113.3,129.034,130.55,127.518,194.68900000000002,196.972,192.406
2021-07-31T06:00:00Z,44.566,72.066,930.096,116.8,115.7,117.8,133.709,135.607,131.811,201.6975,204.556,198.839
2021-07-31T07:00:00Z,46.6,70.034,930.591,118.1,116.9,119.3,135.1525,136.815,133.49,203.841,206.326,201.356
2021-07-31T08:00:00Z,50.834,68.666,930.85,125.7,124,127.5,143.049,145.305,140.793,215.6875,219.061,212.314
2021-07-31T09:00:00Z,54.067,67.066,931.14,129,126.5,131.4,146.7225,148.142,145.303,221.231,223.367,219.095
2021-07-31T10:00:00Z,57.3,65.733,931.587,131.6,129.5,133.7,149.6445,151.299,147.99,225.6055,228.067,223.144
2021-07-31T11:00:00Z,57.666,64.066,932.079,130.1,128.3,131.9,148.03949999999998,149.867,146.212,223.1615,225.895,220.428
2021-07-31T12:00:00Z,59.066,63.067,932.584,130.1,128.5,131.7,148.1825,150.184,146.181,223.3715,226.375,220.368
2021-07-31T13:00:00Z,59.933,62.933,933.075,128.6,127,130.2,146.921,148.811,145.031,221.5125,224.339,218.686
2021-07-31T14:00:00Z,57.933,63.9,933.588,131.9,130.4,133.3,149.8405,152.034,147.647,225.855,229.128,222.582
2021-07-31T15:00:00Z,52.666,66.466,933.725,132.9,131,134.9,151.0115,152.904,149.119,227.6455,230.515,224.776
2021-07-31T16:00:00Z,46.4,69.767,933.683,131.4,129.4,133.4,149.56,151.462,147.658,225.448,228.288,222.608
2021-07-31T17:00:00Z,40.467,74.4,933.2,129.7,127,132.5,146.43099999999998,147.769,145.093,220.774,222.77,218.778
2021-07-31T18:00:00Z,33.966,79.534,932.466,126.1,124.4,127.8,143.4865,145.167,141.806,216.372,218.886,213.858
2021-07-31T19:00:00Z,30.8,84.434,931.639,120.9,119.3,122.4,137.21949999999998,139.303,135.136,206.9485,210.063,203.834
2021-07-31T20:00:00Z,28.5,88.7,930.755,112.8,111.9,113.7,128.5615,131.346,125.777,193.953,198.127,189.779
2021-07-31T21:00:00Z,24.3,92.633,929.925,109.5,111.3,107.8,124.9305,129.502,120.359,188.5975,195.577,181.618
2021-07-31T22:00:00Z,20.867,95.5,929.044,106.8,108.9,104.7,122.213,125.285,119.141,184.4555,189.073,179.838
2021-07-31T23:00:00Z,19.767,96.867,928.243,102.5,103.9,101,116.94749999999999,118.5,115.395,176.365,178.55,174.18
2021-08-01T00:00:00Z,22.833,96.534,927.677,102.8,104.6,101.1,117.568,119.511,115.625,177.39,180.218,174.562
2021-08-01T01:00:00Z,27.9,96.2,927.448,99,100.1,98,112.98599999999999,114.445,111.527,170.65800000000002,172.905,168.411
2021-08-01T02:00:00Z,30.933,89.867,927.521,98.1,98.5,97.6,113.1605,115.35,110.971,170.862,174.111,167.613
2021-08-01T03:00:00Z,37.633,83,927.917,99.6,99.9,99.3,115.3265,117.705,112.948,174.1155,177.711,170.52
2021-08-01T04:00:00Z,36.334,79.4,928.522,101.6,102,101.3,117.81299999999999,120.011,115.615,177.8585,181.134,174.583
2021-08-01T05:00:00Z,37.5,76.034,928.815,101.8,101.8,101.7,117.95750000000001,119.581,116.334,178.0595,180.507,175.612
2021-08-01T06:00:00Z,43.4,73.6,929.015,102,101.2,102.8,117.6095,118.979,116.24,177.5195,179.585,175.454
2021-08-01T07:00:00Z,47.733,71.733,929.125,102.5,101.4,103.7,117.854,119.404,116.304,177.8945,180.23,175.559
2021-08-01T08:00:00Z,48.467,70.133,929.382,101.7,100.9,102.4,116.92099999999999,118.505,115.337,176.48149999999998,178.852,174.111
2021-08-01T09:00:00Z,51.033,68.4,929.779,101.9,100.8,103,116.83250000000001,118.563,115.102,176.39350000000002,178.989,173.798
2021-08-01T10:00:00Z,52.433,67.033,930.053,100.3,99.3,101.3,115.33449999999999,116.943,113.726,174.1485,176.537,171.76
2021-08-01T11:00:00Z,54.767,65.6,930.141,98.5,97.6,99.4,113.5655,115.128,112.003,171.4925,173.865,169.12
2021-08-01T12:00:00Z,55.6,64.633,930.433,97.5,96.4,98.6,112.161,113.642,110.68,169.339,171.56,167.118
2021-08-01T13:00:00Z,54,64.867,930.499,98,97,99,112.8005,114.125,111.476,170.313,172.29,168.336
2021-08-01T14:00:00Z,52.1,65.434,930.472,100.2,98.9,101.4,115.2795,116.597,113.962,174.0485,176.024,172.073
2021-08-01T15:00:00Z,49.3,67.467,930.442,101.7,100.5,102.8,117.023,118.276,115.77,176.666,178.549,174.783
2021-08-01T16:00:00Z,42.633,71.167,930.186,105.5,104.2,106.9,121.1155,122.515,119.716,182.78,184.875,180.685
2021-08-01T17:00:00Z,37.8,75,929.424,109.6,108.2,110.9,125.49000000000001,127.297,123.683,189.351,192.06,186.642
2021-08-01T18:00:00Z,32.767,79.3,928.748,115.6,114.4,116.8,132.482,134.065,130.899,199.8375,202.216,197.459
2021-08-01T19:00:00Z,28.834,83.567,927.914,118,116.8,119.1,135.204,136.854,133.554,203.942,206.42,201.464
2021-08-01T20:00:00Z,26.2,87.1,927.018,114.8,114.3,115.3,131.928,133.737,130.119,198.988,201.724,196.252
2021-08-01T21:00:00Z,22.9,92.3,926.076,105.1,105.3,104.9,120.71950000000001,123.04,118.399,182.221,185.707,178.735
2021-08-01T22:00:00Z,21.166,94.767,925.36,100.6,101.5,99.6,115.5025,117.012,113.993,174.375,176.688,172.062
2021-08-01T23:00:00Z,22.133,94.1,924.814,96.4,96.8,95.9,111.2415,112.478,110.005,167.998,169.865,166.131
2021-08-02T00:00:00Z,24.367,91.367,924.792,104.2,104.7,103.7,121.0335,122.573,119.494,182.68,185.002,180.358
2021-08-02T01:00:00Z,29.633,88.534,925.452,106.6,106.6,106.6,123.434,125.313,121.555,186.245,189.059,183.431
2021-08-02T02:00:00Z,29.733,85.9,925.803,118.8,119.1,118.5,137.712,139.474,135.95,207.676,210.32,205.032
2021-08-02T03:00:00Z,34.7,83.333,926.516,121.1,120.5,121.7,139.8275,140.981,138.674,210.88150000000002,212.609,209.154
2021-08-02T04:00:00Z,42.933,80.9,927.389,117.7,117.6,117.8,135.1825,138.115,132.25,203.881,208.273,199.489
2021-08-02T05:00:00Z,51.4,78.067,927.717,113.6,113.3,113.8,130.05,132.903,127.197,196.2055,200.464,191.947
2021-08-02T06:00:00Z,57.233,76.333,928.279,108,107.7,108.3,123.57900000000001,126.273,120.885,186.5025,190.541,182.464
2021-08-02T07:00:00Z,62.233,74.8,929.19,104.8,104.7,104.9,119.738,122.727,116.749,180.7165,185.191,176.242
2021-08-02T08:00:00Z,64.966,73.933,930.226,98.9,99,98.8,113.27,116.255,110.285,171.013,175.476,166.55
2021-08-02T09:00:00Z,67.566,73,930.109,88.4,89.4,87.4,102.2855,105.194,99.377,154.5215,158.863,150.18
2021-08-02T10:00:00Z,68.8,72.367,929.659,93,94.3,91.7,107.7125,110.876,104.549,162.6635,167.411,157.916
2021-08-02T11:00:00Z,68.6,71.934,929.449,103.6,105.1,102.2,119.87950000000001,122.951,116.808,180.9135,185.54,176.287
2021-08-02T12:00:00Z,69.4,70.934,929.501,113.5,114.5,112.4,131.155,134.069,128.241,197.83350000000002,202.222,193.445
2021-08-02T13:00:00Z,69.9,71,929.711,115.9,117.2,114.5,133.5755,136.924,130.227,201.4665,206.474,196.459
2021-08-02T14:00:00Z,69.767,71,929.736,119.5,120.7,118.3,137.76,140.819,134.701,207.7765,212.394,203.159
2021-08-02T15:00:00Z,69.367,71.5,929.788,116.9,118.3,115.6,134.598,138.35,130.846,203.0255,208.661,197.39
2021-08-02T16:00:00Z,67.3,72,929.762,134.9,134.2,135.6,153.1855,156.524,149.847,230.86849999999998,235.874,225.863
2021-08-02T17:00:00Z,65.3,72.1,929.871,160.9,160,161.8,181.0995,184.906,177.293,272.762,278.481,267.043
2021-08-02T18:00:00Z,65.6,72.7,929.976,172,170.8,173.3,193.622,197.425,189.819,291.533,297.248,285.818
2021-08-02T19:00:00Z,67.2,72.166,930.091,175.3,174.5,176.1,197.9675,201.007,194.928,298.05600000000004,302.622,293.49
2021-08-02T20:00:00Z,66.6,72.367,930.311,179.2,177.9,180.4,201.822,205.037,198.607,303.8465,308.707,298.986
2021-08-02T21:00:00Z,66.5,71.8,930.504,179.1,177.9,180.2,201.601,205.16,198.042,303.501,308.838,298.164
2021-08-02T22:00:00Z,67.733,71.334,930.423,183.7,183.1,184.3,207.5095,210.645,204.374,312.3705,317.082,307.659
2021-08-02T23:00:00Z,64.9,72.966,930.35,183.6,181.8,185.3,206.697,209.99,203.404,311.16949999999997,316.132,306.207
2021-08-03T00:00:00Z,63.7,73,930.305,186.4,184.4,188.3,209.089,212.514,205.664,314.7145,319.876,309.553
2021-08-03T01:00:00Z,64.034,73,930.243,183.8,181.4,186.2,205.9115,209.308,202.515,309.95799999999997,315.053,304.863
2021-08-03T02:00:00Z,63.9,73.5,930.361,179.4,176.8,182,200.33100000000002,203.169,197.493,301.56899999999996,305.825,297.313
2021-08-03T03:00:00Z,66.966,71.434,930.558,176.6,175.9,177.3,199.226,201.673,196.779,299.9725,303.672,296.273
2021-08-03T04:00:00Z,68.667,70.133,930.769,174.1,175.1,173,199.652,201.498,197.806,300.5485,303.325,297.772
2021-08-03T05:00:00Z,69.433,69.767,930.775,171.7,173.1,170.3,197.162,199.31,195.014,296.837,300.071,293.603
2021-08-03T06:00:00Z,69.367,69.2,930.683,165.5,166.8,164.3,190.037,192.31,187.764,286.15999999999997,289.584,282.736
2021-08-03T07:00:00Z,70.367,69,930.88,164.4,165.6,163.2,189.14749999999998,190.821,187.474,284.8535,287.367,282.34
2021-08-03T08:00:00Z,70.233,69,930.74,160.1,160.3,159.9,183.618,184.651,182.585,276.55,278.108,274.992
2021-08-03T09:00:00Z,69.3,69,930.646,161.1,160.5,161.7,183.19099999999997,184.998,181.384,275.89549999999997,278.577,273.214
2021-08-03T10:00:00Z,69.966,68.534,930.654,163.8,163.6,163.9,187.0805,188.288,185.873,281.7105,283.525,279.896
2021-08-03T11:00:00Z,70.467,68.066,930.957,153.3,153.5,153.2,176.382,177.478,175.286,265.649,267.3,263.998
2021-08-03T12:00:00Z,70.067,68,931.23,141.6,141.1,142.2,161.17000000000002,163.398,158.942,242.91199999999998,246.243,239.581
2021-08-03T13:00:00Z,68.733,67.667,931.427,140,138.7,141.4,158.171,160.214,156.128,238.4015,241.459,235.344
2021-08-03T14:00:00Z,68.633,68,931.552,138.7,137.3,140,156.519,158.675,154.363,235.905,239.137,232.673
2021-08-03T15:00:00Z,68.334,68.8,931.375,141.1,139.9,142.3,159.18099999999998,161.462,156.9,239.90699999999998,243.307,236.507
2021-08-03T16:00:00Z,66.034,70.034,931.234,140,138.4,141.6,157.382,159.942,154.822,237.2175,241.05,233.385
2021-08-03T17:00:00Z,61.834,71.867,931.135,139.6,137.2,141.9,156.8155,159.028,154.603,236.352,239.675,233.029
2021-08-03T18:00:00Z,58.033,74.233,930.774,133.4,131.6,135.3,150.078,152.501,147.655,226.245,229.89,222.6
2021-08-03T19:00:00Z,54.867,76.233,930.393,128.2,126.3,130.1,143.99650000000003,146.252,141.741,217.1055,220.524,213.687
2021-08-03T20:00:00Z,51.8,77.667,929.899,124,121.9,126.1,139.25549999999998,141.549,136.962,210.0115,213.445,206.578
2021-08-03T21:00:00Z,49.834,79.166,929.135,123.6,121.8,125.5,138.3115,140.743,135.88,208.62,212.26,204.98
2021-08-03T22:00:00Z,48.633,80.2,928.292,122.3,120.7,123.9,137.3415,139.977,134.706,207.1155,211.076,203.155
2021-08-03T23:00:00Z,48.4,81.5,927.574,121.2,119.9,122.4,135.55599999999998,138.548,132.564,204.4345,208.893,199.976
2021-08-04T00:00:00Z,48.434,83,927.015,118.1,116.4,119.7,131.74900000000002,134.419,129.079,198.733,202.748,194.718
2021-08-04T01:00:00Z,45.133,86.534,926.455,115.5,114.1,116.8,128.981,131.927,126.035,194.594,199.016,190.172
2021-08-04T02:00:00Z,47.3,84.4,926.279,111.6,110.6,112.6,124.92099999999999,128.058,121.784,188.4495,193.171,183.728
2021-08-04T03:00:00Z,56.4,76.166,926.518,84,83.3,84.6,94.393,97.019,91.767,142.703,146.661,138.745
2021-08-04T04:00:00Z,58.7,71.066,926.635,70.4,69.7,71,79.5215,81.1,77.943,120.418,122.799,118.037
2021-08-04T05:00:00Z,60.633,68.066,926.835,66.8,66.3,67.3,75.7685,77.747,73.79,114.752,117.716,111.788
2021-08-04T06:00:00Z,62.7,65.733,927.278,65.4,64.8,66,74.564,76.023,73.105,112.93700000000001,115.123,110.751
2021-08-04T07:00:00Z,63.233,64.434,927.67,61.8,61.5,62.1,70.7025,72.464,68.941,107.19550000000001,109.837,104.554
2021-08-04T08:00:00Z,64.6,63.067,927.69,64.9,64.3,65.4,74.1105,75.52,72.701,112.29150000000001,114.412,110.171
2021-08-04T09:00:00Z,64.934,62.166,927.814,62.4,61.8,63,71.45349999999999,72.743,70.164,108.3155,110.245,106.386
2021-08-04T10:00:00Z,65.267,61.166,928.109,61.5,61.1,62,70.6755,71.937,69.414,107.131,109.046,105.216
2021-08-04T11:00:00Z,68.567,60.367,928.047,65.5,65.6,65.3,75.8605,76.929,74.792,114.88749999999999,116.508,113.267
2021-08-04T12:00:00Z,70.933,60.4,928.195,67,66.7,67.3,77.6455,78.583,76.708,117.61949999999999,119.014,116.225
2021-08-04T13:00:00Z,71.066,60.867,928.293,66.4,66.5,66.3,77.0495,78.25,75.849,116.735,118.536,114.934
2021-08-04T14:00:00Z,70.667,61.5,928.532,68.5,68.8,68.3,79.321,80.916,77.726,120.126,122.526,117.726
2021-08-04T15:00:00Z,68.533,62.934,929.129,70.2,69.9,70.6,80.334,81.555,79.113,121.662,123.499,119.825
2021-08-04T16:00:00Z,62.8,65.834,929.093,66.9,66.1,67.8,75.8725,77.328,74.417,114.9715,117.171,112.772
2021-08-04T17:00:00Z,54.1,70.534,928.779,62.2,61.2,63.1,69.4435,71.971,66.916,105.2885,109.09,101.487
2021-08-04T18:00:00Z,46.867,75.034,928.247,61.7,60.6,62.9,68.5735,70.956,66.191,104.001,107.552,100.45
2021-08-04T19:00:00Z,41.967,78.966,927.583,65.1,63.9,66.4,72.696,75.376,70.016,110.189,114.198,106.18
2021-08-04T20:00:00Z,33.867,83.817,926.966,55.5,54.5,56.5,62.107,64.239,59.975,94.262,97.478,91.046
2021-08-04T21:00:00Z,29.5,86.466,926.289,50.8,51.5,50.2,57.379000000000005,60.665,54.093,86.929,92.07,81.788
2021-08-04T22:00:00Z,27.166,86.9,925.491,47.7,47.2,48.3,54.457,56.11,52.804,82.145,85.139,79.151
2021-08-04T23:00:00Z,27.867,88.133,925.023,47.7,47.4,48,54.3435,56.037,52.65,81.9725,85.119,78.826
2021-08-05T00:00:00Z,27.6,89.034,924.648,47.4,47.1,47.6,54.306,56.037,52.575,81.834,85.057,78.611
2021-08-05T01:00:00Z,26.433,90.733,924.672,45.5,45.6,45.5,53.221500000000006,54.746,51.697,79.611,82.894,76.328
2021-08-05T02:00:00Z,27.534,87.966,924.753,45.5,45.9,45.1,53.644999999999996,55.265,52.025,80.293,83.664,76.922
2021-08-05T03:00:00Z,35.067,80.466,925.1,50,50.7,49.4,58.8065,60.54,57.073,89.287,91.929,86.645
2021-08-05T04:00:00Z,43,75.767,925.447,51.8,51.8,51.7,61.1505,62.103,60.198,92.8595,94.313,91.406
2021-08-05T05:00:00Z,48.334,72.433,925.57,52,52.1,52,61.21,62.171,60.249,92.941,94.424,91.458
2021-08-05T06:00:00Z,52.834,69.633,925.597,50.4,50.6,50.2,59.224000000000004,60.529,57.919,89.925,91.874,87.976
2021-08-05T07:00:00Z,54.534,67.3,925.906,51.1,51.4,50.9,60.1025,61.608,58.597,91.2235,93.505,88.942
2021-08-05T08:00:00Z,56.166,65.233,926.048,50.1,50,50.2,58.7595,59.731,57.788,89.2365,90.716,87.757
2021-08-05T09:00:00Z,58.4,63.367,926.12,50.2,50,50.4,59.1885,59.989,58.388,89.876,91.095,88.657
2021-08-05T10:00:00Z,60.6,62.033,926.14,49.3,49.4,49.2,57.95,58.84,57.06,88.035,89.392,86.678
2021-08-05T11:00:00Z,61.6,60.534,926.253,47.8,47.9,47.8,56.359,57.337,55.381,85.5105,87.067,83.954
2021-08-05T12:00:00Z,62.633,59.4,926.483,48.2,48,48.5,56.786,57.407,56.165,86.23599999999999,87.243,85.229
2021-08-05T13:00:00Z,63.5,59.466,926.643,48.2,48,48.4,56.61,57.262,55.958,85.97149999999999,86.97,84.973
2021-08-05T14:00:00Z,62.066,61.934,926.712,50.5,50,51,59.3095,60.055,58.564,90.082,91.199,88.965
2021-08-05T15:00:00Z,60.533,64.533,926.203,51.9,51.6,52.3,60.858000000000004,61.743,59.973,92.424,93.735,91.113
2021-08-05T16:00:00Z,53.566,68.433,925.407,49.7,49.3,50.1,57.6305,58.76,56.501,87.519,89.251,85.787
2021-08-05T17:00:00Z,44.967,73.2,924.493,48.1,47.5,48.6,55.264,56.752,53.776,83.67599999999999,86.222,81.13
2021-08-05T18:00:00Z,37.667,78.367,923.526,45,44.4,45.5,52.593,53.649,51.537,78.4485,80.932,75.965
2021-08-05T19:00:00Z,33.766,81.6,922.543,43.1,43.3,43,51.81100000000001,53.093,50.529,75.8015,78.614,72.989
2021-08-05T20:00:00Z,28.767,86.334,921.446,40.2,39.9,40.4,50.1085,50.43,49.787,71.903,72.784,71.022
2021-08-05T21:00:00Z,24.8,90.733,920.087,39.6,39.7,39.6,49.678,50.087,49.269,70.8695,72.048,69.691
2021-08-05T22:00:00Z,22.633,93.2,919.29,47.4,49.5,45.2,56.308499999999995,58.817,53.8,84.8545,89.347,80.362
2021-08-05T23:00:00Z,23.033,93.7,918.734,51.3,52.1,50.5,60.559,61.635,59.483,92.0955,93.892,90.299
2021-08-06T00:00:00Z,24,93.566,917.935,55.9,57.1,54.7,65.745,67.349,64.141,99.863,102.403,97.323
2021-08-06T01:00:00Z,25.966,95.233,917.382,56,57.1,54.9,65.83250000000001,67.134,64.531,99.921,101.93,97.912
2021-08-06T02:00:00Z,32.066,87.867,917.358,57.7,58.6,56.7,68.3245,70.188,66.461,103.592,106.389,100.795
2021-08-06T03:00:00Z,39.567,80.6,917.491,58.7,59,58.5,69.228,70.582,67.874,104.94800000000001,107.016,102.88
2021-08-06T04:00:00Z,42.967,76.966,917.709,59.1,59.4,58.9,69.845,71.117,68.573,105.917,107.788,104.046
2021-08-06T05:00:00Z,41.966,75.666,918.078,59.6,59.9,59.3,70.358,71.5,69.216,106.63650000000001,108.364,104.909
2021-08-06T06:00:00Z,38.733,77.166,917.798,56.5,56.6,56.5,66.861,67.923,65.799,101.36,102.949,99.771
2021-08-06T07:00:00Z,46.466,74.133,918.154,58.2,58.2,58.2,68.59200000000001,69.778,67.406,104.002,105.809,102.195
2021-08-06T08:00:00Z,50.167,72,918.17,57.2,57.3,57.1,67.4525,68.547,66.358,102.28399999999999,103.935,100.633
2021-08-06T09:00:00Z,51.733,70.166,918.311,63.3,63.4,63.2,74.718,76.066,73.37,113.17699999999999,115.197,111.157
2021-08-06T10:00:00Z,54.867,68.633,918.203,64.8,65.2,64.5,76.60849999999999,78.064,75.153,116.01400000000001,118.182,113.846
2021-08-06T11:00:00Z,57.633,67.567,918.382,67.3,67.4,67.2,79.354,80.57,78.138,120.155,121.977,118.333
2021-08-06T12:00:00Z,59.4,66.6,918.728,67.5,67.6,67.4,79.51,80.888,78.132,120.3935,122.444,118.343
2021-08-06T13:00:00Z,58.233,66.267,919.005,68.9,69.2,68.7,81.214,82.524,79.904,122.9635,124.91,121.017
2021-08-06T14:00:00Z,58.067,67.1,919.389,66.2,65.9,66.5,77.978,78.767,77.189,118.1015,119.301,116.902
2021-08-06T15:00:00Z,55.967,69.133,919.715,64.7,64.6,64.8,76.1905,77.346,75.035,115.42150000000001,117.143,113.7
2021-08-06T16:00:00Z,51.4,71.5,919.515,62.9,62.6,63.2,73.7115,74.836,72.587,111.6945,113.376,110.013
2021-08-06T17:00:00Z,47.166,73,919.192,61.8,61.8,61.8,72.236,73.596,70.876,109.4965,111.541,107.452
2021-08-06T18:00:00Z,46.333,73.867,919.196,64.6,64.5,64.7,75.9675,77.227,74.708,115.064,116.962,113.166
2021-08-06T19:00:00Z,42.367,76.666,918.788,63.8,63.6,64,74.91,76.059,73.761,113.477,115.191,111.763
2021-08-06T20:00:00Z,42.367,74.533,919.685,118.7,117.9,119.5,138.13150000000002,138.987,137.276,208.298,209.586,207.01
2021-08-06T21:00:00Z,52,68.9,920.927,180.2,179.5,180.8,209.8955,211.096,208.695,315.92,317.721,314.119
2021-08-06T22:00:00Z,54.5,68.066,921.096,186.2,186,186.4,215.84300000000002,217.363,214.323,324.87,327.163,322.577
2021-08-06T23:00:00Z,54.1,69,920.6,182.6,182,183.2,211.642,212.75,210.534,318.573,320.239,316.907
2021-08-07T00:00:00Z,53.533,69,920.131,179.4,178.5,180.4,208.3025,209.206,207.399,313.5555,314.919,312.192
2021-08-07T01:00:00Z,57.433,67.733,920.673,166.7,166.6,166.8,193.748,195.372,192.124,291.6985,294.124,289.273
2021-08-07T02:00:00Z,59.534,66.966,921.022,145.3,146.1,144.5,170.0935,172.331,167.856,256.2685,259.65,252.887
2021-08-07T03:00:00Z,61.067,66.2,921.352,128.7,129.2,128.2,151.305,152.67,149.94,228.0795,230.125,226.034
2021-08-07T04:00:00Z,59.666,66.367,921.691,110.4,111.5,109.4,130.17649999999998,131.897,128.456,196.393,198.959,193.827
2021-08-07T05:00:00Z,60.767,65.5,921.615,104.4,105.3,103.4,123.643,125.204,122.082,186.531,188.855,184.207
2021-08-07T06:00:00Z,63.2,63.9,921.517,101.8,102.8,100.7,120.656,121.756,119.556,182.10750000000002,183.773,180.442
2021-08-07T07:00:00Z,63.966,63.766,921.453,93.3,94.1,92.4,110.5865,111.752,109.421,166.989,168.72,165.258
2021-08-07T08:00:00Z,64.2,63.6,921.292,81.6,82.5,80.7,97.337,98.369,96.305,147.1495,148.702,145.597
2021-08-07T09:00:00Z,64.5,63,920.965,73.8,74.8,72.9,88.32900000000001,89.511,87.147,133.60750000000002,135.373,131.842
2021-08-07T10:00:00Z,65,62.567,920.413,66.7,67.9,65.5,80.328,81.529,79.127,121.62100000000001,123.429,119.813
2021-08-07T11:00:00Z,65.334,61.534,919.916,62.5,64,61,75.749,77.023,74.475,114.7355,116.654,112.817
2021-08-07T12:00:00Z,66.3,60.666,919.604,61,62.3,59.6,73.523,74.904,72.142,111.42949999999999,113.484,109.375
2021-08-07T13:00:00Z,66.9,61.066,919.831,61.8,62.9,60.7,74.685,75.54,73.83,113.1515,114.436,111.867
2021-08-07T14:00:00Z,65,62.834,919.688,65.1,66.6,63.6,78.57650000000001,79.953,77.2,118.974,121.025,116.923
2021-08-07T15:00:00Z,62.3,64.2,919.548,70.8,71.7,69.9,84.3845,85.725,83.044,127.705,129.707,125.703
2021-08-07T16:00:00Z,61.766,64.034,919.552,74.7,75.5,73.8,88.638,89.974,87.302,134.086,136.095,132.077
2021-08-07T17:00:00Z,62.35,64.417,919.647,75.4,76.3,74.6,89.519,90.635,88.403,135.385,137.067,133.703
2021-08-07T18:00:00Z,61.833,65.934,919.509,74.1,75,73.2,88.4205,89.62,87.221,133.734,135.531,131.937
