DATE_PST,DATE,TIME,STATION_NAME,EMS_ID,PM25_RAW,PM25,PM25_INSTRUMENT,PM10_RAW,PM10,PM10_INSTRUMENT,PM10_2_RAW,PM10_2,PM10_2_INSTRUMENT
2020-03-23 11:00:00,2020-03-23,11:00,Golden Helipad,E292149,4.399,4.4,PM25_SHARP5030i,,,,18.25611,18.3,PM10_R&P_TEOM
2020-03-23 12:00:00,2020-03-23,12:00,Golden Helipad,E292149,3.119708,3.1,PM25_SHARP5030i,,,,17.43972,17.4,PM10_R&P_TEOM
2020-03-23 13:00:00,2020-03-23,13:00,Golden Helipad,E292149,2.197458,2.2,PM25_SHARP5030i,,,,14.44,14.4,PM10_R&P_TEOM
2020-03-23 14:00:00,2020-03-23,14:00,Golden Helipad,E292149,2.997925,3,PM25_SHARP5030i,,,,5.2375,5.2,PM10_R&P_TEOM
2020-03-23 15:00:00,2020-03-23,15:00,Golden Helipad,E292149,3.316425,3.3,PM25_SHARP5030i,,,,4.654026,4.7,PM10_R&P_TEOM
2020-03-23 16:00:00,2020-03-23,16:00,Golden Helipad,E292149,2.9031,2.9,PM25_SHARP5030i,,,,4.267361,4.3,PM10_R&P_TEOM
2020-03-23 17:00:00,2020-03-23,17:00,Golden Helipad,E292149,3.755146,3.8,PM25_SHARP5030i,,,,8.128333,8.1,PM10_R&P_TEOM
2020-03-23 18:00:00,2020-03-23,18:00,Golden Helipad,E292149,4.711607,4.7,PM25_SHARP5030i,,,,5.545833,5.5,PM10_R&P_TEOM
2020-03-23 19:00:00,2020-03-23,19:00,Golden Helipad,E292149,24.92953,24.9,PM25_SHARP5030i,,,,18.7393,18.7,PM10_R&P_TEOM
2020-03-23 20:00:00,2020-03-23,20:00,Golden Helipad,E292149,25.25456,25.3,PM25_SHARP5030i,,,,15.17931,15.2,PM10_R&P_TEOM
2020-03-23 21:00:00,2020-03-23,21:00,Golden Helipad,E292149,37.6505,37.7,PM25_SHARP5030i,,,,28.57542,28.6,PM10_R&P_TEOM
2020-03-23 22:00:00,2020-03-23,22:00,Golden Helipad,E292149,58.2865,58.3,PM25_SHARP5030i,,,,39.47458,39.5,PM10_R&P_TEOM
2020-03-23 23:00:00,2020-03-23,23:00,Golden Helipad,E292149,23.874,23.9,PM25_SHARP5030i,,,,19.42639,19.4,PM10_R&P_TEOM
2020-03-24 00:00:00,2020-03-23,24:00,Golden Helipad,E292149,12.11042,12.1,PM25_SHARP5030i,,,,6.923193,6.9,PM10_R&P_TEOM
2020-03-24 01:00:00,2020-03-24,01:00,Golden Helipad,E292149,14.67405,14.7,PM25_SHARP5030i,,,,10.19736,10.2,PM10_R&P_TEOM
2020-03-24 02:00:00,2020-03-24,02:00,Golden Helipad,E292149,14.90588,14.9,PM25_SHARP5030i,,,,11.55056,11.6,PM10_R&P_TEOM
2020-03-24 03:00:00,2020-03-24,03:00,Golden Helipad,E292149,17.16596,17.2,PM25_SHARP5030i,,,,11.49833,11.5,PM10_R&P_TEOM
2020-03-24 04:00:00,2020-03-24,04:00,Golden Helipad,E292149,11.45611,11.5,PM25_SHARP5030i,,,,7.378611,7.4,PM10_R&P_TEOM
2020-03-24 05:00:00,2020-03-24,05:00,Golden Helipad,E292149,8.479408,8.5,PM25_SHARP5030i,,,,6.39375,6.4,PM10_R&P_TEOM
2020-03-24 06:00:00,2020-03-24,06:00,Golden Helipad,E292149,2.336298,2.3,PM25_SHARP5030i,,,,1.602082,1.6,PM10_R&P_TEOM
2020-03-24 07:00:00,2020-03-24,07:00,Golden Helipad,E292149,1.783475,1.8,PM25_SHARP5030i,,,,5.599721,5.6,PM10_R&P_TEOM
2020-03-24 08:00:00,2020-03-24,08:00,Golden Helipad,E292149,2.240098,2.2,PM25_SHARP5030i,,,,5.845972,5.8,PM10_R&P_TEOM
2020-03-24 09:00:00,2020-03-24,09:00,Golden Helipad,E292149,1.756232,1.8,PM25_SHARP5030i,,,,1.750555,1.8,PM10_R&P_TEOM
2020-03-24 10:00:00,2020-03-24,10:00,Golden Helipad,E292149,1.439332,1.4,PM25_SHARP5030i,,,,3.214721,3.2,PM10_R&P_TEOM
2020-03-24 11:00:00,2020-03-24,11:00,Golden Helipad,E292149,1.368865,1.4,PM25_SHARP5030i,,,,4.074583,4.1,PM10_R&P_TEOM
2020-03-24 12:00:00,2020-03-24,12:00,Golden Helipad,E292149,1.067088,1.1,PM25_SHARP5030i,,,,11.12736,11.1,PM10_R&P_TEOM
2020-03-24 13:00:00,2020-03-24,13:00,Golden Helipad,E292149,1.204975,1.2,PM25_SHARP5030i,,,,15.89319,15.9,PM10_R&P_TEOM
2020-03-24 14:00:00,2020-03-24,14:00,Golden Helipad,E292149,0.942349,0.9,PM25_SHARP5030i,,,,20.10972,20.1,PM10_R&P_TEOM
2020-03-24 15:00:00,2020-03-24,15:00,Golden Helipad,E292149,0.51555,0.5,PM25_SHARP5030i,,,,10.19583,10.2,PM10_R&P_TEOM
2020-03-24 16:00:00,2020-03-24,16:00,Golden Helipad,E292149,0.433966,0.4,PM25_SHARP5030i,,,,2.9175,2.9,PM10_R&P_TEOM
2020-03-24 17:00:00,2020-03-24,17:00,Golden Helipad,E292149,1.003564,1,PM25_SHARP5030i,,,,6.855555,6.9,PM10_R&P_TEOM
2020-03-24 18:00:00,2020-03-24,18:00,Golden Helipad,E292149,1.913097,1.9,PM25_SHARP5030i,,,,13.13875,13.1,PM10_R&P_TEOM
2020-03-24 19:00:00,2020-03-24,19:00,Golden Helipad,E292149,3.65738,3.7,PM25_SHARP5030i,,,,11.91458,11.9,PM10_R&P_TEOM
2020-03-24 20:00:00,2020-03-24,20:00,Golden Helipad,E292149,5.096041,5.1,PM25_SHARP5030i,,,,33.695,33.7,PM10_R&P_TEOM
2020-03-24 21:00:00,2020-03-24,21:00,Golden Helipad,E292149,15.7784,15.8,PM25_SHARP5030i,,,,32.39583,32.4,PM10_R&P_TEOM
2020-03-24 22:00:00,2020-03-24,22:00,Golden Helipad,E292149,4.803016,4.8,PM25_SHARP5030i,,,,8.466387,8.5,PM10_R&P_TEOM
2020-03-24 23:00:00,2020-03-24,23:00,Golden Helipad,E292149,1.2711,1.3,PM25_SHARP5030i,,,,2.546526,2.5,PM10_R&P_TEOM
2020-03-25 00:00:00,2020-03-24,24:00,Golden Helipad,E292149,1.054471,1.1,PM25_SHARP5030i,,,,2.423471,2.4,PM10_R&P_TEOM
2020-03-25 01:00:00,2020-03-25,01:00,Golden Helipad,E292149,5.052814,5.1,PM25_SHARP5030i,,,,11.58556,11.6,PM10_R&P_TEOM
2020-03-25 02:00:00,2020-03-25,02:00,Golden Helipad,E292149,4.08115,4.1,PM25_SHARP5030i,,,,14.70916,14.7,PM10_R&P_TEOM
2020-03-25 03:00:00,2020-03-25,03:00,Golden Helipad,E292149,1.68419,1.7,PM25_SHARP5030i,,,,6.45986,6.5,PM10_R&P_TEOM
2020-03-25 04:00:00,2020-03-25,04:00,Golden Helipad,E292149,2.955224,3,PM25_SHARP5030i,,,,13.64431,13.6,PM10_R&P_TEOM
2020-03-25 05:00:00,2020-03-25,05:00,Golden Helipad,E292149,5.117875,5.1,PM25_SHARP5030i,,,,43.5675,43.6,PM10_R&P_TEOM
2020-03-25 06:00:00,2020-03-25,06:00,Golden Helipad,E292149,22.7472,22.7,PM25_SHARP5030i,,,,79.32069,79.3,PM10_R&P_TEOM
2020-03-25 07:00:00,2020-03-25,07:00,Golden Helipad,E292149,33.31425,33.3,PM25_SHARP5030i,,,,85.77959,85.8,PM10_R&P_TEOM
2020-03-25 08:00:00,2020-03-25,08:00,Golden Helipad,E292149,4.401765,4.4,PM25_SHARP5030i,,,,37.44139,37.4,PM10_R&P_TEOM
2020-03-25 09:00:00,2020-03-25,09:00,Golden Helipad,E292149,1.806779,1.8,PM25_SHARP5030i,,,,15.35083,15.4,PM10_R&P_TEOM
2020-03-25 10:00:00,2020-03-25,10:00,Golden Helipad,E292149,0.981158,1,PM25_SHARP5030i,,,,4.476387,4.5,PM10_R&P_TEOM
2020-03-25 11:00:00,2020-03-25,11:00,Golden Helipad,E292149,1.06346,1.1,PM25_SHARP5030i,,,,2.499722,2.5,PM10_R&P_TEOM
2020-03-25 12:00:00,2020-03-25,12:00,Golden Helipad,E292149,0.981185,1,PM25_SHARP5030i,,,,7.590277,7.6,PM10_R&P_TEOM
2020-03-25 13:00:00,2020-03-25,13:00,Golden Helipad,E292149,0.867931,0.9,PM25_SHARP5030i,,,,7.231804,7.2,PM10_R&P_TEOM
2020-03-25 14:00:00,2020-03-25,14:00,Golden Helipad,E292149,0.986225,1,PM25_SHARP5030i,,,,6.95375,7,PM10_R&P_TEOM
2020-03-25 15:00:00,2020-03-25,15:00,Golden Helipad,E292149,1.255586,1.3,PM25_SHARP5030i,,,,11.05403,11.1,PM10_R&P_TEOM
2020-03-25 16:00:00,2020-03-25,16:00,Golden Helipad,E292149,1.195508,1.2,PM25_SHARP5030i,,,,9.219861,9.2,PM10_R&P_TEOM
2020-03-25 17:00:00,2020-03-25,17:00,Golden Helipad,E292149,2.327128,2.3,PM25_SHARP5030i,,,,18.48236,18.5,PM10_R&P_TEOM
2020-03-25 18:00:00,2020-03-25,18:00,Golden Helipad,E292149,2.25173,2.3,PM25_SHARP5030i,,,,13.85014,13.9,PM10_R&P_TEOM
2020-03-25 19:00:00,2020-03-25,19:00,Golden Helipad,E292149,4.661923,4.7,PM25_SHARP5030i,,,,16.34556,16.3,PM10_R&P_TEOM
2020-03-25 20:00:00,2020-03-25,20:00,Golden Helipad,E292149,3.594608,3.6,PM25_SHARP5030i,,,,9.236944,9.2,PM10_R&P_TEOM
2020-03-25 21:00:00,2020-03-25,21:00,Golden Helipad,E292149,15.93213,15.9,PM25_SHARP5030i,,,,31.05444,31.1,PM10_R&P_TEOM
2020-03-25 22:00:00,2020-03-25,22:00,Golden Helipad,E292149,18.38608,18.4,PM25_SHARP5030i,,,,41.35749,41.4,PM10_R&P_TEOM
2020-03-25 23:00:00,2020-03-25,23:00,Golden Helipad,E292149,48.3065,48.3,PM25_SHARP5030i,,,,94.64208,94.6,PM10_R&P_TEOM
2020-03-26 00:00:00,2020-03-25,24:00,Golden Helipad,E292149,27.014,27,PM25_SHARP5030i,,,,78.65667,78.7,PM10_R&P_TEOM
2020-03-26 01:00:00,2020-03-26,01:00,Golden Helipad,E292149,10.84159,10.8,PM25_SHARP5030i,,,,27.48278,27.5,PM10_R&P_TEOM
2020-03-26 02:00:00,2020-03-26,02:00,Golden Helipad,E292149,13.27357,13.3,PM25_SHARP5030i,,,,19.60931,19.6,PM10_R&P_TEOM
2020-03-26 03:00:00,2020-03-26,03:00,Golden Helipad,E292149,8.977465,9,PM25_SHARP5030i,,,,29.23556,29.2,PM10_R&P_TEOM
2020-03-26 04:00:00,2020-03-26,04:00,Golden Helipad,E292149,19.46612,19.5,PM25_SHARP5030i,,,,33.19431,33.2,PM10_R&P_TEOM
2020-03-26 05:00:00,2020-03-26,05:00,Golden Helipad,E292149,5.051023,5.1,PM25_SHARP5030i,,,,30.60806,30.6,PM10_R&P_TEOM
2020-03-26 06:00:00,2020-03-26,06:00,Golden Helipad,E292149,11.6541,11.7,PM25_SHARP5030i,,,,60.56889,60.6,PM10_R&P_TEOM
2020-03-26 07:00:00,2020-03-26,07:00,Golden Helipad,E292149,16.13178,16.1,PM25_SHARP5030i,,,,129.1969,129.2,PM10_R&P_TEOM
2020-03-26 08:00:00,2020-03-26,08:00,Golden Helipad,E292149,6.540765,6.5,PM25_SHARP5030i,,,,44.28194,44.3,PM10_R&P_TEOM
2020-03-26 09:00:00,2020-03-26,09:00,Golden Helipad,E292149,3.609301,3.6,PM25_SHARP5030i,,,,21.73792,21.7,PM10_R&P_TEOM
2020-03-26 10:00:00,2020-03-26,10:00,Golden Helipad,E292149,2.47819,2.5,PM25_SHARP5030i,,,,25.77639,25.8,PM10_R&P_TEOM
2020-03-26 11:00:00,2020-03-26,11:00,Golden Helipad,E292149,2.324475,2.3,PM25_SHARP5030i,,,,25.6668,25.7,PM10_R&P_TEOM
2020-03-26 12:00:00,2020-03-26,12:00,Golden Helipad,E292149,1.733383,1.7,PM25_SHARP5030i,,,,15.38167,15.4,PM10_R&P_TEOM
2020-03-26 13:00:00,2020-03-26,13:00,Golden Helipad,E292149,2.036473,2,PM25_SHARP5030i,,,,17.9782,18,PM10_R&P_TEOM
2020-03-26 14:00:00,2020-03-26,14:00,Golden Helipad,E292149,1.844815,1.8,PM25_SHARP5030i,,,,13.56528,13.6,PM10_R&P_TEOM
2020-03-26 15:00:00,2020-03-26,15:00,Golden Helipad,E292149,1.994765,2,PM25_SHARP5030i,,,,12.04541,12,PM10_R&P_TEOM
2020-03-26 16:00:00,2020-03-26,16:00,Golden Helipad,E292149,2.73105,2.7,PM25_SHARP5030i,,,,16.05861,16.1,PM10_R&P_TEOM
2020-03-26 17:00:00,2020-03-26,17:00,Golden Helipad,E292149,2.760051,2.8,PM25_SHARP5030i,,,,15.87278,15.9,PM10_R&P_TEOM
2020-03-26 18:00:00,2020-03-26,18:00,Golden Helipad,E292149,6.561865,6.6,PM25_SHARP5030i,,,,28.62417,28.6,PM10_R&P_TEOM
2020-03-26 19:00:00,2020-03-26,19:00,Golden Helipad,E292149,8.095408,8.1,PM25_SHARP5030i,,,,42.37208,42.4,PM10_R&P_TEOM
2020-03-26 20:00:00,2020-03-26,20:00,Golden Helipad,E292149,5.61,5.6,PM25_SHARP5030i,,,,22.92458,22.9,PM10_R&P_TEOM
2020-03-26 21:00:00,2020-03-26,21:00,Golden Helipad,E292149,6.809916,6.8,PM25_SHARP5030i,,,,26.33181,26.3,PM10_R&P_TEOM
2020-03-26 22:00:00,2020-03-26,22:00,Golden Helipad,E292149,6.083182,6.1,PM25_SHARP5030i,,,,18.67347,18.7,PM10_R&P_TEOM
2020-03-26 23:00:00,2020-03-26,23:00,Golden Helipad,E292149,11.30048,11.3,PM25_SHARP5030i,,,,27.96583,28,PM10_R&P_TEOM
2020-03-27 00:00:00,2020-03-26,24:00,Golden Helipad,E292149,18.34281,18.3,PM25_SHARP5030i,,,,40.05347,40.1,PM10_R&P_TEOM
2020-03-27 01:00:00,2020-03-27,01:00,Golden Helipad,E292149,17.41172,17.4,PM25_SHARP5030i,,,,20.67653,20.7,PM10_R&P_TEOM
2020-03-27 02:00:00,2020-03-27,02:00,Golden Helipad,E292149,29.37533,29.4,PM25_SHARP5030i,,,,40.22277,40.2,PM10_R&P_TEOM
2020-03-27 03:00:00,2020-03-27,03:00,Golden Helipad,E292149,17.04533,17,PM25_SHARP5030i,,,,30.68667,30.7,PM10_R&P_TEOM
2020-03-27 04:00:00,2020-03-27,04:00,Golden Helipad,E292149,23.28742,23.3,PM25_SHARP5030i,,,,50.68681,50.7,PM10_R&P_TEOM
2020-03-27 05:00:00,2020-03-27,05:00,Golden Helipad,E292149,27.77116,27.8,PM25_SHARP5030i,,,,57.21403,57.2,PM10_R&P_TEOM
2020-03-27 06:00:00,2020-03-27,06:00,Golden Helipad,E292149,21.94858,21.9,PM25_SHARP5030i,,,,63.49861,63.5,PM10_R&P_TEOM
2020-03-27 07:00:00,2020-03-27,07:00,Golden Helipad,E292149,17.78525,17.8,PM25_SHARP5030i,,,,73.78986,73.8,PM10_R&P_TEOM
2020-03-27 08:00:00,2020-03-27,08:00,Golden Helipad,E292149,23.47058,23.5,PM25_SHARP5030i,,,,100.4067,100.4,PM10_R&P_TEOM
2020-03-27 09:00:00,2020-03-27,09:00,Golden Helipad,E292149,12.10041,12.1,PM25_SHARP5030i,,,,54.39389,54.4,PM10_R&P_TEOM
2020-03-27 10:00:00,2020-03-27,10:00,Golden Helipad,E292149,4.0727,4.1,PM25_SHARP5030i,,,,22.78236,22.8,PM10_R&P_TEOM
2020-03-27 11:00:00,2020-03-27,11:00,Golden Helipad,E292149,3.363523,3.4,PM25_SHARP5030i,,,,20.04861,20,PM10_R&P_TEOM
2020-03-27 12:00:00,2020-03-27,12:00,Golden Helipad,E292149,3.332798,3.3,PM25_SHARP5030i,,,,34.15222,34.2,PM10_R&P_TEOM
2020-03-27 13:00:00,2020-03-27,13:00,Golden Helipad,E292149,2.803632,2.8,PM25_SHARP5030i,,,,20.79778,20.8,PM10_R&P_TEOM
2020-03-27 14:00:00,2020-03-27,14:00,Golden Helipad,E292149,3.078423,3.1,PM25_SHARP5030i,,,,26.3843,26.4,PM10_R&P_TEOM
2020-03-27 15:00:00,2020-03-27,15:00,Golden Helipad,E292149,2.85094,2.9,PM25_SHARP5030i,,,,23.10042,23.1,PM10_R&P_TEOM
2020-03-27 16:00:00,2020-03-27,16:00,Golden Helipad,E292149,2.865283,2.9,PM25_SHARP5030i,,,,24.5875,24.6,PM10_R&P_TEOM
2020-03-27 17:00:00,2020-03-27,17:00,Golden Helipad,E292149,1.91416,1.9,PM25_SHARP5030i,,,,29.43986,29.4,PM10_R&P_TEOM
2020-03-27 18:00:00,2020-03-27,18:00,Golden Helipad,E292149,4.349666,4.3,PM25_SHARP5030i,,,,19.65125,19.7,PM10_R&P_TEOM
2020-03-27 19:00:00,2020-03-27,19:00,Golden Helipad,E292149,7.897048,7.9,PM25_SHARP5030i,,,,37.81708,37.8,PM10_R&P_TEOM
2020-03-27 20:00:00,2020-03-27,20:00,Golden Helipad,E292149,20.22829,20.2,PM25_SHARP5030i,,,,41.10708,41.1,PM10_R&P_TEOM
2020-03-27 21:00:00,2020-03-27,21:00,Golden Helipad,E292149,26.31078,26.3,PM25_SHARP5030i,,,,44.21972,44.2,PM10_R&P_TEOM
2020-03-27 22:00:00,2020-03-27,22:00,Golden Helipad,E292149,15.42552,15.4,PM25_SHARP5030i,,,,35.78986,35.8,PM10_R&P_TEOM
2020-03-27 23:00:00,2020-03-27,23:00,Golden Helipad,E292149,18.66418,18.7,PM25_SHARP5030i,,,,34.66889,34.7,PM10_R&P_TEOM
2020-03-28 00:00:00,2020-03-27,24:00,Golden Helipad,E292149,21.63533,21.6,PM25_SHARP5030i,,,,33.97139,34,PM10_R&P_TEOM
2020-03-28 01:00:00,2020-03-28,01:00,Golden Helipad,E292149,23.17983,23.2,PM25_SHARP5030i,,,,29.84083,29.8,PM10_R&P_TEOM
2020-03-28 02:00:00,2020-03-28,02:00,Golden Helipad,E292149,33.35017,33.4,PM25_SHARP5030i,,,,35.1093,35.1,PM10_R&P_TEOM
2020-03-28 03:00:00,2020-03-28,03:00,Golden Helipad,E292149,18.17616,18.2,PM25_SHARP5030i,,,,13.46791,13.5,PM10_R&P_TEOM
2020-03-28 04:00:00,2020-03-28,04:00,Golden Helipad,E292149,3.939074,3.9,PM25_SHARP5030i,,,,5.032498,5,PM10_R&P_TEOM
2020-03-28 05:00:00,2020-03-28,05:00,Golden Helipad,E292149,1.411008,1.4,PM25_SHARP5030i,,,,6.652915,6.7,PM10_R&P_TEOM
2020-03-28 06:00:00,2020-03-28,06:00,Golden Helipad,E292149,1.514549,1.5,PM25_SHARP5030i,,,,6.418889,6.4,PM10_R&P_TEOM
2020-03-28 07:00:00,2020-03-28,07:00,Golden Helipad,E292149,1.7351,1.7,PM25_SHARP5030i,,,,8.319026,8.3,PM10_R&P_TEOM
2020-03-28 08:00:00,2020-03-28,08:00,Golden Helipad,E292149,1.811208,1.8,PM25_SHARP5030i,,,,9.51472,9.5,PM10_R&P_TEOM
2020-03-28 09:00:00,2020-03-28,09:00,Golden Helipad,E292149,2.001465,2,PM25_SHARP5030i,,,,13.85319,13.9,PM10_R&P_TEOM
2020-03-28 10:00:00,2020-03-28,10:00,Golden Helipad,E292149,1.771625,1.8,PM25_SHARP5030i,,,,38.92639,38.9,PM10_R&P_TEOM
2020-03-28 11:00:00,2020-03-28,11:00,Golden Helipad,E292149,1.849215,1.8,PM25_SHARP5030i,,,,54.04583,54,PM10_R&P_TEOM
2020-03-28 12:00:00,2020-03-28,12:00,Golden Helipad,E292149,1.75255,1.8,PM25_SHARP5030i,,,,28.45056,28.5,PM10_R&P_TEOM
2020-03-28 13:00:00,2020-03-28,13:00,Golden Helipad,E292149,1.967409,2,PM25_SHARP5030i,,,,21.24167,21.2,PM10_R&P_TEOM
2020-03-28 14:00:00,2020-03-28,14:00,Golden Helipad,E292149,1.231578,1.2,PM25_SHARP5030i,,,,17.49875,17.5,PM10_R&P_TEOM
2020-03-28 15:00:00,2020-03-28,15:00,Golden Helipad,E292149,1.173925,1.2,PM25_SHARP5030i,,,,16.92847,16.9,PM10_R&P_TEOM
2020-03-28 16:00:00,2020-03-28,16:00,Golden Helipad,E292149,1.305695,1.3,PM25_SHARP5030i,,,,19.22861,19.2,PM10_R&P_TEOM
2020-03-28 17:00:00,2020-03-28,17:00,Golden Helipad,E292149,2.304094,2.3,PM25_SHARP5030i,,,,18.44417,18.4,PM10_R&P_TEOM
2020-03-28 18:00:00,2020-03-28,18:00,Golden Helipad,E292149,3.975173,4,PM25_SHARP5030i,,,,21.31639,21.3,PM10_R&P_TEOM
2020-03-28 19:00:00,2020-03-28,19:00,Golden Helipad,E292149,2.227823,2.2,PM25_SHARP5030i,,,,12.3125,12.3,PM10_R&P_TEOM
2020-03-28 20:00:00,2020-03-28,20:00,Golden Helipad,E292149,1.537978,1.5,PM25_SHARP5030i,,,,11.25819,11.3,PM10_R&P_TEOM
2020-03-28 21:00:00,2020-03-28,21:00,Golden Helipad,E292149,2.298041,2.3,PM25_SHARP5030i,,,,9.628333,9.6,PM10_R&P_TEOM
2020-03-28 22:00:00,2020-03-28,22:00,Golden Helipad,E292149,2.280333,2.3,PM25_SHARP5030i,,,,4.952083,5,PM10_R&P_TEOM
2020-03-28 23:00:00,2020-03-28,23:00,Golden Helipad,E292149,2.260407,2.3,PM25_SHARP5030i,,,,7.503748,7.5,PM10_R&P_TEOM
2020-03-29 00:00:00,2020-03-28,24:00,Golden Helipad,E292149,2.016707,2,PM25_SHARP5030i,,,,4.36875,4.4,PM10_R&P_TEOM
2020-03-29 01:00:00,2020-03-29,01:00,Golden Helipad,E292149,1.848248,1.8,PM25_SHARP5030i,,,,3.158472,3.2,PM10_R&P_TEOM
2020-03-29 02:00:00,2020-03-29,02:00,Golden Helipad,E292149,0.906535,0.9,PM25_SHARP5030i,,,,1.7875,1.8,PM10_R&P_TEOM
2020-03-29 03:00:00,2020-03-29,03:00,Golden Helipad,E292149,0.79482,0.8,PM25_SHARP5030i,,,,2.542083,2.5,PM10_R&P_TEOM
2020-03-29 04:00:00,2020-03-29,04:00,Golden Helipad,E292149,0.770968,0.8,PM25_SHARP5030i,,,,3.476526,3.5,PM10_R&P_TEOM
2020-03-29 05:00:00,2020-03-29,05:00,Golden Helipad,E292149,0.845205,0.8,PM25_SHARP5030i,,,,3.280555,3.3,PM10_R&P_TEOM
2020-03-29 06:00:00,2020-03-29,06:00,Golden Helipad,E292149,0.85066,0.9,PM25_SHARP5030i,,,,3.175832,3.2,PM10_R&P_TEOM
2020-03-29 07:00:00,2020-03-29,07:00,Golden Helipad,E292149,1.300449,1.3,PM25_SHARP5030i,,,,3.440138,3.4,PM10_R&P_TEOM
2020-03-29 08:00:00,2020-03-29,08:00,Golden Helipad,E292149,1.319707,1.3,PM25_SHARP5030i,,,,3.477499,3.5,PM10_R&P_TEOM
2020-03-29 09:00:00,2020-03-29,09:00,Golden Helipad,E292149,3.127712,3.1,PM25_SHARP5030i,,,,4.740832,4.7,PM10_R&P_TEOM
2020-03-29 10:00:00,2020-03-29,10:00,Golden Helipad,E292149,3.177813,3.2,PM25_SHARP5030i,,,,8.60847,8.6,PM10_R&P_TEOM
2020-03-29 11:00:00,2020-03-29,11:00,Golden Helipad,E292149,1.940155,1.9,PM25_SHARP5030i,,,,12.05264,12.1,PM10_R&P_TEOM
2020-03-29 12:00:00,2020-03-29,12:00,Golden Helipad,E292149,1.268319,1.3,PM25_SHARP5030i,,,,16.16195,16.2,PM10_R&P_TEOM
2020-03-29 13:00:00,2020-03-29,13:00,Golden Helipad,E292149,1.648498,1.6,PM25_SHARP5030i,,,,6.720276,6.7,PM10_R&P_TEOM
2020-03-29 14:00:00,2020-03-29,14:00,Golden Helipad,E292149,1.768893,1.8,PM25_SHARP5030i,,,,8.086111,8.1,PM10_R&P_TEOM
2020-03-29 15:00:00,2020-03-29,15:00,Golden Helipad,E292149,0,0,PM25_SHARP5030i,,,,0,0,PM10_R&P_TEOM
2020-03-29 16:00:00,2020-03-29,16:00,Golden Helipad,E292149,1.591351,1.6,PM25_SHARP5030i,,,,1.793611,1.8,PM10_R&P_TEOM
2020-03-29 17:00:00,2020-03-29,17:00,Golden Helipad,E292149,2.246155,2.2,PM25_SHARP5030i,,,,7.36236,7.4,PM10_R&P_TEOM
2020-03-29 18:00:00,2020-03-29,18:00,Golden Helipad,E292149,8.181306,8.2,PM25_SHARP5030i,,,,5.954998,6,PM10_R&P_TEOM
2020-03-29 19:00:00,2020-03-29,19:00,Golden Helipad,E292149,9.656883,9.7,PM25_SHARP5030i,,,,4.827083,4.8,PM10_R&P_TEOM
2020-03-29 20:00:00,2020-03-29,20:00,Golden Helipad,E292149,19.39241,19.4,PM25_SHARP5030i,,,,8.247637,8.2,PM10_R&P_TEOM
2020-03-29 21:00:00,2020-03-29,21:00,Golden Helipad,E292149,23.05374,23.1,PM25_SHARP5030i,,,,10.32597,10.3,PM10_R&P_TEOM
2020-03-29 22:00:00,2020-03-29,22:00,Golden Helipad,E292149,16.23422,16.2,PM25_SHARP5030i,,,,10.27194,10.3,PM10_R&P_TEOM
2020-03-29 23:00:00,2020-03-29,23:00,Golden Helipad,E292149,15.36943,15.4,PM25_SHARP5030i,,,,10.41264,10.4,PM10_R&P_TEOM
2020-03-30 00:00:00,2020-03-29,24:00,Golden Helipad,E292149,10.25189,10.3,PM25_SHARP5030i,,,,7.067777,7.1,PM10_R&P_TEOM
2020-03-30 01:00:00,2020-03-30,01:00,Golden Helipad,E292149,16.71041,16.7,PM25_SHARP5030i,,,,12.41986,12.4,PM10_R&P_TEOM
2020-03-30 02:00:00,2020-03-30,02:00,Golden Helipad,E292149,7.585433,7.6,PM25_SHARP5030i,,,,7.621109,7.6,PM10_R&P_TEOM
2020-03-30 03:00:00,2020-03-30,03:00,Golden Helipad,E292149,3.880934,3.9,PM25_SHARP5030i,,,,6.547082,6.5,PM10_R&P_TEOM
2020-03-30 04:00:00,2020-03-30,04:00,Golden Helipad,E292149,1.895305,1.9,PM25_SHARP5030i,,,,2.358611,2.4,PM10_R&P_TEOM
2020-03-30 05:00:00,2020-03-30,05:00,Golden Helipad,E292149,4.699541,4.7,PM25_SHARP5030i,,,,4.187637,4.2,PM10_R&P_TEOM
2020-03-30 06:00:00,2020-03-30,06:00,Golden Helipad,E292149,12.08645,12.1,PM25_SHARP5030i,,,,8.925276,8.9,PM10_R&P_TEOM
2020-03-30 07:00:00,2020-03-30,07:00,Golden Helipad,E292149,2.032099,2,PM25_SHARP5030i,,,,0.429861,0.4,PM10_R&P_TEOM
2020-03-30 08:00:00,2020-03-30,08:00,Golden Helipad,E292149,1.465945,1.5,PM25_SHARP5030i,,,,2.376805,2.4,PM10_R&P_TEOM
2020-03-30 09:00:00,2020-03-30,09:00,Golden Helipad,E292149,0.773661,0.8,PM25_SHARP5030i,,,,0.907082,0.9,PM10_R&P_TEOM
2020-03-30 10:00:00,2020-03-30,10:00,Golden Helipad,E292149,0.690181,0.7,PM25_SHARP5030i,,,,1.199444,1.2,PM10_R&P_TEOM
2020-03-30 11:00:00,2020-03-30,11:00,Golden Helipad,E292149,0.6189,0.6,PM25_SHARP5030i,,,,0.301387,0.3,PM10_R&P_TEOM
2020-03-30 12:00:00,2020-03-30,12:00,Golden Helipad,E292149,1.01153,1,PM25_SHARP5030i,,,,3.289999,3.3,PM10_R&P_TEOM
